time,price,size,brs,title,link,location
2016-09-26 14:25:00,2395.0,800.0,2.0,Manzanita Apartments  Beautifully Remodeled  Nice Courtyard,/sby/apa/5783916049.html,sunnyvale
2016-09-26 14:24:00,2695.0,1078.0,2.0,Centrally located Sunnyvale Condo,/sby/apa/5800521930.html,sunnyvale
2016-09-26 14:11:00,3300.0,1439.0,3.0,3 BD/1.5 BA SINGLE FAMILY HOME  478 So. Mary Avenue ,/sby/apa/5800485942.html,sunnyvale
2016-09-26 14:06:00,2076.0,,1.0,CUPERTINO SCHOOL DISTRICT,/sby/apa/5800490411.html,sunnyvale
2016-09-26 14:00:00,2325.0,,2.0,BEAUTIFUL TREELINED COURTYARDS MAKE THIS THE PERFECT PLACE TO LIVE.,/sby/apa/5800479278.html,sunnyvale
2016-09-26 13:56:00,3161.0,1000.0,2.0,Beautiful Apartment Homes in Tranquil Environment,/sby/apa/5800436036.html,sunnyvale
2016-09-26 13:56:00,2200.0,615.0,1.0,Quiet Convenient and Single Story,/sby/apa/5800472687.html,sunnyvale
2016-09-26 13:46:00,2299.0,528.0,1.0,A True Gem Recently Remodeled With Unbelievable Deals,/sby/apa/5800422366.html,sunnyvale
2016-09-26 13:39:00,5000.0,1630.0,3.0,3 beds 2.5 baths spacious mediterranean style home,/sby/apa/5800381889.html,sunnyvale
2016-09-26 13:35:00,2825.0,1076.0,2.0,2x2.5 Town Home w/ 6 weeks free  a beautiful view,/sby/apa/5800433440.html,sunnyvale
2016-09-26 13:30:00,2550.0,920.0,2.0,MoveIn special being offered this week onlyWont lastCall for details,/sby/apa/5800426155.html,sunnyvale
2016-09-26 13:30:00,3095.0,1200.0,3.0,Luxurious Remodeled 3 bedroom duplex,/sby/apa/5800398623.html,sunnyvale
2016-09-26 13:16:00,3115.0,736.0,1.0,Hurry Brand New Sunnyvale Apartments going fast 6 WEEKS FREE,/sby/apa/5800399478.html,sunnyvale
2016-09-26 13:13:00,3200.0,1483.0,2.0,Charming Sunnyvale Townhouse 2BR/2.5BR near Mountain View,/sby/apa/5800393565.html,sunnyvale
2016-09-26 13:09:00,2735.0,702.0,1.0,Rates wont last on this beautiful 1x1 Waived app fees,/sby/apa/5800385987.html,sunnyvale
2016-09-26 12:57:00,2190.0,940.0,2.0,Best Deal In Town in a Pet Friendly Community very Quiet No Smoking Apple,/sby/apa/5800348917.html,sunnyvale
2016-09-26 12:53:00,3435.0,1033.0,2.0,New 2x2 for under 3450 Unbelievable come check us out,/sby/apa/5800354746.html,sunnyvale
2016-09-26 12:51:00,2395.0,800.0,2.0,Sunnyvale Remodeled 2 Bedroom Downstairs,/sby/apa/5800351104.html,sunnyvale
2016-09-26 12:42:00,3380.0,1350.0,3.0,OPEN HOUSE SAT Oct. 1 3BR/2.5BA 2 Mastersuites Near Mountain View,/sby/apa/5762117276.html,sunnyvale
2016-09-26 12:36:00,2595.0,1200.0,2.0,Very Large 2bed/1bath Duplex 1200sqft,/sby/apa/5800259728.html,sunnyvale
2016-09-26 12:33:00,3200.0,1027.0,3.0,Nice Sunnyvale home for Rent,/sby/apa/5800316319.html,sunnyvale
2016-09-26 12:27:00,2895.0,923.0,2.0,PROPERTY FORCEUpdatedBlocks from DowntownOpen Floorplan,/sby/apa/5791659839.html,sunnyvale
2016-09-26 12:10:00,1695.0,350.0,1.0,Back Cottage house for rent 1695/month,/sby/apa/5781641048.html,sunnyvale
2016-09-26 12:04:00,2295.0,600.0,1.0,300 off 1st month  Brand New  NEAR  APPLE POOL  Cupertino Schools,/sby/apa/5775617710.html,sunnyvale
2016-09-26 12:04:00,3750.0,1148.0,3.0,Walkable Cute 3/2 Home With Garage,/sby/apa/5783777026.html,sunnyvale
2016-09-26 12:02:00,2150.0,600.0,1.0,Remodeled  NEAR APPLE CUPERTINO SCHOOLS Move in Special,/sby/apa/5763404897.html,sunnyvale
2016-09-26 12:00:00,1965.0,675.0,1.0,Beautiful 1 bedroom 1 bathroom,/sby/apa/5800227060.html,sunnyvale
2016-09-26 11:56:00,3750.0,1384.0,3.0,Lovely Walkable 2 Story Home with Garage  Yard,/sby/apa/5800241733.html,sunnyvale
2016-09-26 11:55:00,2750.0,1000.0,2.0,Cupertino School District  Magnolia Place,/sby/apa/5800239699.html,sunnyvale
2016-09-26 11:51:00,2400.0,825.0,2.0,6 weeks free Brand new carpet includes washerdryer,/sby/apa/5800234775.html,sunnyvale
2016-09-26 11:51:00,2095.0,590.0,1.0,Sharp 1 Bedroom 1 Bath Condo Sunnyvale Condo,/sby/apa/5794297525.html,sunnyvale
2016-09-26 11:48:00,3480.0,1350.0,3.0,3BD/2BA DESIRABLE SUNSET OAKS,/sby/apa/5754064052.html,sunnyvale
2016-09-26 11:46:00,4500.0,1725.0,4.0,Fabulous Toll Brothers Townhome For Rent,/sby/apa/5795929482.html,sunnyvale
2016-09-26 11:34:00,3272.0,,3.0,2 bath duplex on large corner lot with laundry room  landscaped yard,/sby/apa/5800190432.html,sunnyvale
2016-09-26 11:23:00,3895.0,1328.0,3.0,Beautiful Single Family Home with Top Cupertino Schools,/sby/apa/5790678108.html,sunnyvale
2016-09-26 11:15:00,2595.0,,2.0,LARGE 2BR/1.5BA Townhome Style w/Enclosed Patio  Carport,/sby/apa/5785044412.html,sunnyvale
2016-09-26 11:11:00,2495.0,900.0,2.0,GREAT NEIGHBORHOOD WITH 2 CAR GARAGE,/sby/apa/5800152259.html,sunnyvale
2016-09-26 11:11:00,3300.0,1049.0,2.0,Spacious Sunnyvale Apartment 4 month Sublet,/sby/apa/5800131281.html,sunnyvale
2016-09-26 11:07:00,1995.0,,1.0,370 N Fair Oaks Ave. Sunnyvale,/sby/apa/5800143509.html,sunnyvale
2016-09-26 11:06:00,1995.0,,1.0,370 N Fair Oaks Ave. Sunnyvale,/sby/apa/5800141831.html,sunnyvale
2016-09-26 11:00:00,2495.0,900.0,2.0,2Bed/1 Bath/ 2 Car Garage Apartement,/sby/apa/5761595065.html,sunnyvale
2016-09-26 10:59:00,1995.0,,1.0,Large One Bedroom One Bath w/ privet patio and fire place Sunnyvale,/sby/apa/5770326325.html,sunnyvale
2016-09-26 10:57:00,5190.0,2200.0,4.0,4 bed/2.5 bath single family home. Complete remodel in 2015,/sby/apa/5792418697.html,sunnyvale
2016-09-26 10:54:00,4195.0,1276.0,2.0,Newer Bright and Roomy Condo in Sunnyvale Holthouse,/sby/apa/5796311141.html,sunnyvale
2016-09-26 10:53:00,4750.0,1232.0,3.0,Remodeled 3 Bed 2 Bath near Apple Quail,/sby/apa/5770466376.html,sunnyvale
2016-09-26 10:53:00,2400.0,1100.0,2.0,bright and spacious 2 bedroom 2 bathroom apartment Balboa,/sby/apa/5791483346.html,sunnyvale
2016-09-26 10:50:00,4495.0,2200.0,4.0,Charming Remodeled Home in the Ponderosa Neighborhood,/sby/apa/5800074298.html,sunnyvale
2016-09-26 10:43:00,3250.0,1496.0,2.0,Large 2 Bed 2.5 Bath Townhome  Den/Office. 2 Car Garage.  Backyard.,/sby/apa/5758261453.html,sunnyvale
2016-09-26 10:43:00,4250.0,1406.0,3.0,Stunning 3 BED  2 BA Downtown Sunnyvale Condo.  Open Floorplan.,/sby/apa/5756514318.html,sunnyvale
2016-09-26 10:40:00,4600.0,1387.0,3.0,2 Masters in this Huge 3x3 with an extra walk in pantry,/sby/apa/5800074635.html,sunnyvale
2016-09-26 10:35:00,2526.0,759.0,1.0,Unique Living 1b1b,/sby/apa/5800019948.html,sunnyvale
2016-09-26 10:32:00,2095.0,700.0,1.0,Special Rate  Magnolia Place,/sby/apa/5792362761.html,sunnyvale
2016-09-26 10:21:00,2050.0,822.0,1.0,LARGE GROUND LEVEL END UNIT WITH WASHER AND DRYER  AVAILABLE NOW,/sby/apa/5760195196.html,sunnyvale
2016-09-26 10:18:00,1420.0,1108.0,2.0,Private room/bath available in luxury 2B2B,/sby/apa/5793023557.html,sunnyvale
2016-09-26 10:12:00,3200.0,1064.0,2.0,1500 MI Special on this 2x2 with hardwood floors and extra storage,/sby/apa/5800016242.html,sunnyvale
2016-09-26 10:09:00,2475.0,,2.0,Glamorous 2br 1ba close to everything Sunnyvale Cupertino border,/sby/apa/5788201315.html,sunnyvale
2016-09-26 10:07:00,1950.0,625.0,1.0,Spacious 1 Bedroom Gated Community great location in Sunnyvale,/sby/apa/5795595418.html,sunnyvale
2016-09-26 10:06:00,2595.0,1100.0,2.0,Spacious Townhouse 1.5 Bath   Washer/Dryer inside  Movein Bonus,/sby/apa/5795602590.html,sunnyvale
2016-09-26 09:57:00,2505.0,808.0,1.0,Bring your pets 1x1 with extra storage and open concept floorplan,/sby/apa/5799998871.html,sunnyvale
2016-09-26 09:47:00,2485.0,714.0,1.0,Spacious 1Bedroom Available Now 1500 Off  Waive Application Fee,/sby/apa/5799977180.html,sunnyvale
2016-09-26 09:44:00,1985.0,,1.0,CHARMING ONE BEDROOM WITH W/D HOOK UPS,/sby/apa/5799970378.html,sunnyvale
2016-09-26 09:42:00,3480.0,1350.0,3.0,Quiet 2 Story Townhouse Central Location,/sby/apa/5785971648.html,sunnyvale
2016-09-26 09:36:00,2273.0,,1.0,PRIME SILICON VALLEY LOCATION AND RESORT STYLE LIVING,/sby/apa/5799953988.html,sunnyvale
2016-09-26 09:35:00,2595.0,800.0,2.0,Movein Ready Call Now,/sby/apa/5784959750.html,sunnyvale
2016-09-26 09:32:00,2595.0,1080.0,2.0,Spacious 2bed/2bath 2/vaulted ceilings.,/sby/apa/5799944532.html,sunnyvale
2016-09-26 09:30:00,3900.0,,3.0,2 Bath Single Family Home in Sunnyvale with Hardwood Floors,/sby/apa/5789552583.html,sunnyvale
2016-09-26 09:30:00,2300.0,,2.0,2 Bedroom/1 Bath Sunnyvale Downstairs Apt in 4plex,/sby/apa/5795960510.html,sunnyvale
2016-09-26 09:24:00,2970.0,987.0,2.0,Great Two Bed Apartment for lease,/sby/apa/5799887268.html,sunnyvale
2016-09-26 09:22:00,2800.0,1300.0,3.0,2800 Hardwood Floor new kitchen,/sby/apa/5799901573.html,sunnyvale
2016-09-26 09:17:00,2450.0,940.0,2.0,Beautiful apartment,/sby/apa/5788834744.html,sunnyvale
2016-09-26 09:17:00,2050.0,740.0,1.0,Beautiful 1 bedroom with 2 patios,/sby/apa/5788837452.html,sunnyvale
2016-09-26 09:17:00,2450.0,940.0,2.0,Beautiful apartment,/sby/apa/5788838236.html,sunnyvale
2016-09-26 09:17:00,2050.0,740.0,1.0,Beautiful 1 bedroom with 2 patios,/sby/apa/5788847916.html,sunnyvale
2016-09-26 09:17:00,2600.0,1080.0,2.0,2br 2bath 1080sq foot  apartment with garage optional,/sby/apa/5788847460.html,sunnyvale
2016-09-26 09:17:00,2500.0,940.0,2.0,Beautiful apartment,/sby/apa/5788835919.html,sunnyvale
2016-09-26 09:16:00,2600.0,1080.0,2.0,2br 2bath 1080sq foot  apartment with garage optional,/sby/apa/5788836680.html,sunnyvale
2016-09-26 09:14:00,2240.0,940.0,2.0,Pets Welcome very Quiet No Smoking,/sby/apa/5799896510.html,sunnyvale
2016-09-26 09:13:00,2800.0,1300.0,3.0,2800 3bed 2bath 1300 sqf Hardwood new kitchen,/sby/apa/5799905564.html,sunnyvale
2016-09-26 09:09:00,2800.0,1300.0,3.0,2800 3bed 2bath 1300 sqf  new kitchen new hardwoo         Hard Floor,/sby/apa/5799898602.html,sunnyvale
2016-09-26 09:09:00,2580.0,1000.0,2.0,Hardwood FloorsSmall pet OK laundry inside Central A/C PoolGarage,/sby/apa/5760168012.html,sunnyvale
2016-09-26 09:06:00,2430.0,741.0,1.0,FREE RENT,/sby/apa/5799891036.html,sunnyvale
2016-09-26 09:04:00,3695.0,1205.0,3.0,ALMOST NEW,/sby/apa/5784626599.html,sunnyvale
2016-09-26 08:55:00,2195.0,,2.0,Spacious two bedroom mobile home w/ laundry hookups AC  dishwasher,/sby/apa/5796274014.html,sunnyvale
2016-09-26 08:53:00,3100.0,915.0,2.0,Dont Miss This One Beautiful Community Great Move In Special,/sby/apa/5799864355.html,sunnyvale
2016-09-26 08:52:00,2295.0,1000.0,2.0,1.5BA 2story remod TH nr Mtn View. New plank flrs d/w. Pool carport,/sby/apa/5787362520.html,sunnyvale
2016-09-26 08:52:00,1995.0,700.0,1.0,Remod 4plex on Mtn View border. New plank floor throughout. d/w. Pool,/sby/apa/5779801928.html,sunnyvale
2016-09-26 08:40:00,2500.0,,2.0,Beautiful 2BR/1Ba  House in Sunnyvale Close to 101.,/sby/apa/5799837873.html,sunnyvale
2016-09-26 08:17:00,2595.0,1440.0,2.0,Spacious Mobile Home For Rent in a Beautiful Community,/sby/apa/5792977863.html,sunnyvale
2016-09-26 08:11:00,2895.0,980.0,2.0,Newly remodeled Sunnyvale Condo Available now 2895/month,/sby/apa/5755363427.html,sunnyvale
2016-09-26 08:10:00,2895.0,1000.0,2.0,Newly remodeled Sunnyvale 2 bed 2 bath condo near Apple/Google,/sby/apa/5795325398.html,sunnyvale
2016-09-26 07:55:00,2899.0,,2.0,Very clean duplex on quiet tree lined street in Sunnyvale.,/sby/apa/5799749646.html,sunnyvale
2016-09-26 07:51:00,2650.0,1000.0,2.0,Renovated Granite Kitchen Pergo Floor 2 Bed 1.5 Bath Townhouse,/sby/apa/5765591230.html,sunnyvale
2016-09-26 07:49:00,2195.0,,1.0,1 Bed  1 Bath Townhouse Apt near Apple hwy 280/85,/sby/apa/5775202882.html,sunnyvale
2016-09-26 07:42:00,4850.0,2100.0,4.0,Great Location Great Home Great Neighborhood,/sby/apa/5799725470.html,sunnyvale
2016-09-26 07:04:00,4150.0,1800.0,3.0,3BR 2.5BA Great Location TownHouse Loads of Space,/sby/apa/5796717484.html,sunnyvale
2016-09-25 08:59:00,4500.0,1281.0,3.0,Newly Remodel Home for Lease,/pen/apa/5798406261.html,sunnyvale
2016-09-30 13:15:00,2806.0,900.0,2.0,1 Month Free Hurry up and dont miss on this 2 bedroom,/sby/apa/5806869393.html,sunnyvale
2016-09-30 13:11:00,2045.0,,1.0,Beautiful Remodeled 1 bedroom,/sby/apa/5806860830.html,sunnyvale
2016-09-30 13:10:00,4165.0,1164.0,2.0,NEW luxury apartments in Sunnyvale 6 WEEKS FREE,/sby/apa/5806888800.html,sunnyvale
2016-09-30 13:06:00,2595.0,850.0,2.0,Coming Soon 2 Bedroom Perfect Floor Plan For Roommates,/sby/apa/5806882850.html,sunnyvale
2016-09-30 13:05:00,2899.0,800.0,2.0,Newly/completedly remodeled 2/1 single level home   garage,/sby/apa/5806880280.html,sunnyvale
2016-09-30 13:01:00,2725.0,1076.0,2.0,Get this special before it ends 1 month free rent,/sby/apa/5806873568.html,sunnyvale
2016-09-30 13:01:00,5000.0,1603.0,3.0,Remodeled Sunnyvale Home for Rent,/sby/apa/5806860314.html,sunnyvale
2016-09-30 13:01:00,2350.0,676.0,1.0,our discounted renovated homes are amazing  you get 1 month free,/sby/apa/5806872542.html,sunnyvale
2016-09-30 12:57:00,2741.0,900.0,2.0,One Month Free Stop By Today to Find Out How,/sby/apa/5806841683.html,sunnyvale
2016-09-30 12:55:00,3024.0,915.0,2.0,122 Renovated Cottage Take 1000 off 1st months rent 10.3 move,/sby/apa/5806851802.html,sunnyvale
2016-09-30 12:54:00,3686.0,1364.0,3.0,Washer/Dryer Connections Modern GE Appliances Private Entry,/sby/apa/5806835671.html,sunnyvale
2016-09-30 12:47:00,2404.0,735.0,1.0,26 2404 with 1000 off Renovated  gas stove move 10.2,/sby/apa/5806848482.html,sunnyvale
2016-09-30 12:43:00,2356.0,550.0,1.0,Gorgeous Jr. One Bedroom One Month FREE RENT,/sby/apa/5806840416.html,sunnyvale
2016-09-30 12:40:00,3940.0,1240.0,2.0,Only Large 2 Bedroom Available In Amazing 5 Star Community,/sby/apa/5806835500.html,sunnyvale
2016-09-30 12:39:00,2824.0,735.0,1.0,1/2 OFF Deposit  and 500 OFF PREMIUM Sunnyvale apartments,/sby/apa/5806804541.html,sunnyvale
2016-09-30 12:39:00,2250.0,700.0,1.0,At Last This Is What Youve Been Searching For,/sby/apa/5806797261.html,sunnyvale
2016-09-30 12:36:00,2555.0,702.0,1.0,Can you believe these great rates RESERVE TODAY,/sby/apa/5806827258.html,sunnyvale
2016-09-30 12:35:00,4650.0,1809.0,3.0,Beautiful Sunnyvale SFH Cupertino Schools,/sby/apa/5806826990.html,sunnyvale
2016-09-30 12:32:00,2436.0,790.0,1.0,Get ONE MONTH FREE RENT Call Us To Schedule Your Personal Tour,/sby/apa/5806821841.html,sunnyvale
2016-09-30 12:32:00,3700.0,1019.0,2.0,Let the SUNSHINE into your Life through the 3 bedroom windows ,/sby/apa/5806821470.html,sunnyvale
2016-09-30 12:30:00,2870.0,1125.0,2.0,2 full master bedrooms PLUS guest half bathroom,/sby/apa/5806817838.html,sunnyvale
2016-09-30 12:24:00,2750.0,690.0,1.0,1 Month FREE  Unique 1BR w/ Massive Walk In Closet Today,/sby/apa/5806807388.html,sunnyvale
2016-09-30 12:05:00,3400.0,1600.0,3.0,House for rent 3bd 2ba,/sby/apa/5806771019.html,sunnyvale
2016-09-30 12:03:00,1990.0,580.0,1.0,1bedroom walk in closet parking included,/sby/apa/5806741951.html,sunnyvale
2016-09-30 11:58:00,2345.0,560.0,1.0,RENT SPECIAL with deposit by Sept. 30th Shuttles for Google,/sby/apa/5806758281.html,sunnyvale
2016-09-30 11:44:00,2850.0,600.0,1.0,One Bed Furnished All Utilities Included Close to Transportation,/sby/apa/5806710832.html,sunnyvale
2016-09-30 11:37:00,2350.0,1025.0,2.0,  Remodeled 2BR/2BA Unit 2 car garage Caltrain Downtown,/sby/apa/5804378383.html,sunnyvale
2016-09-30 11:37:00,2695.0,906.0,2.0,2bedroom 1bath with large patio,/sby/apa/5806719857.html,sunnyvale
2016-09-30 11:35:00,3450.0,785.0,1.0,Dont settle Choose a life of luxury and convenience in a brand new ho,/sby/apa/5806715635.html,sunnyvale
2016-09-30 11:23:00,2411.0,800.0,2.0,AVAILABLE NOW 2 Bedroom With Upgrades Lease Today,/sby/apa/5806693428.html,sunnyvale
2016-09-30 11:22:00,2150.0,600.0,1.0,APPLE CUPERTINO SCHOOLS POOL SPA FITNESS,/sby/apa/5785901647.html,sunnyvale
2016-09-30 11:16:00,2295.0,600.0,1.0,300 OFF 1st MO One BED CUPERTINO SCHOOLS Near Apple,/sby/apa/5806680664.html,sunnyvale
2016-09-30 11:16:00,2795.0,1000.0,2.0,2 bed 2 bath NEAR APPLE  300 1st month,/sby/apa/5806679269.html,sunnyvale
2016-09-30 11:10:00,2150.0,,1.0,tree top private 1 bed  tree lined street,/sby/apa/5806668930.html,sunnyvale
2016-09-30 11:07:00,2558.0,900.0,2.0,Wonderful Downstairs 2 Bedroom W Sunny Patio W/D  2 Weeks Free,/sby/apa/5806663681.html,sunnyvale
2016-09-30 11:06:00,2398.0,700.0,1.0,Excellant Upstairs 1 Bedroom W Spacious Balcony W/D  2 Weeks Free,/sby/apa/5806661166.html,sunnyvale
2016-09-30 10:59:00,2700.0,800.0,2.0,Gorgeous 2 Bedroom with Convenient Location W/D in Unit Private Gara,/sby/apa/5798933843.html,sunnyvale
2016-09-30 10:57:00,2500.0,825.0,2.0,Tidy Duplex with Garage,/sby/apa/5806644023.html,sunnyvale
2016-09-30 10:47:00,2741.0,900.0,2.0,Save Today Now Offering 1 Month Free 2x1 in Gorgeous Sunnyvale,/sby/apa/5806623893.html,sunnyvale
2016-09-30 10:45:00,2725.0,1076.0,2.0,Beautiful view of courtyard/Look  Lease for Free rent,/sby/apa/5806620151.html,sunnyvale
2016-09-30 10:42:00,3240.0,1113.0,2.0,Large 2x2 for rent  Come See Your New Home Today,/sby/apa/5806581020.html,sunnyvale
2016-09-30 10:38:00,1750.0,1000.0,1.0,Eichler House  Full Furnished Private Room,/sby/apa/5768084148.html,sunnyvale
2016-09-30 10:37:00,2595.0,1100.0,2.0,Townhouse 1.5 Bath   Washer/Dryer inside  Movein Bonus,/sby/apa/5788225402.html,sunnyvale
2016-09-30 10:37:00,2650.0,960.0,2.0,2 bedroom/2 bath Condo with excellent schools available now,/sby/apa/5806604717.html,sunnyvale
2016-09-30 10:37:00,1950.0,625.0,1.0,Spacious 1 Bedroom Gated Community Move in Bonus,/sby/apa/5781613183.html,sunnyvale
2016-09-30 10:35:00,2195.0,,1.0,1 Bed  1 Bath Townhouse Apt near Apple hwy 280/85,/sby/apa/5797501384.html,sunnyvale
2016-09-30 10:32:00,2399.0,970.0,2.0,IMMACULATE QUITE  SPACIOUS DOWNSTAIRS 2BR/1BA,/sby/apa/5806595821.html,sunnyvale
2016-09-30 10:31:00,2650.0,1000.0,2.0,Renovated Granite Kitchen Pergo Floor 2 Bed 1.5 Bath Townhouse,/sby/apa/5765590266.html,sunnyvale
2016-09-30 10:20:00,3700.0,1019.0,2.0,3 Windows in the Master Bedroom YESSSS,/sby/apa/5806560117.html,sunnyvale
2016-09-30 10:19:00,2545.0,,2.0,Quiet location with great access,/sby/apa/5771550297.html,sunnyvale
2016-09-30 10:16:00,2890.0,694.0,1.0,one month free Call Naya your home,/sby/apa/5806565911.html,sunnyvale
2016-09-30 10:15:00,2595.0,808.0,1.0, Large 1x1 with lots of EXTRAS  TOUR TODAY ,/sby/apa/5806517090.html,sunnyvale
2016-09-30 10:07:00,2663.0,,2.0,YOU WILL LOVE LIVING IN THIS AWARDWINNING COMMUNITY,/sby/apa/5806531370.html,sunnyvale
2016-09-30 10:07:00,2995.0,1270.0,3.0,Vintage Sunnyvale Home,/sby/apa/5806412234.html,sunnyvale
2016-09-30 10:02:00,2745.0,736.0,1.0,Wonderful One Bedroom Now Available. 2 Week Free Special,/sby/apa/5806537700.html,sunnyvale
2016-09-30 10:01:00,2084.0,700.0,1.0,Fitness Center and Saunas Appliance Package Washer/Dryer Pantry,/sby/apa/5806533873.html,sunnyvale
2016-09-30 09:57:00,4195.0,1670.0,3.0,Charming Sunnyvale Bungalow Style Home,/sby/apa/5806507968.html,sunnyvale
2016-09-30 09:53:00,2484.0,670.0,1.0,Corner 1x1 w/ Wood Floors W/D Commuter Friendly PLUS 1000 OFF,/sby/apa/5806520062.html,sunnyvale
2016-09-30 09:51:00,3175.0,727.0,1.0,Beautifully Designed One Bedrooms Apartment  Loft Style Living,/sby/apa/5806516178.html,sunnyvale
2016-09-30 09:51:00,2343.0,694.0,1.0,Prices Reduced and Specials Offered 1000 Off,/sby/apa/5806471004.html,sunnyvale
2016-09-30 09:48:00,2702.0,,3.0,GREAT LOCATION CLOSE TO TENNIS COURTS PARK AND A TRACK,/sby/apa/5806510851.html,sunnyvale
2016-09-30 09:45:00,3150.0,694.0,1.0,You will LOVE where you live,/sby/apa/5806466520.html,sunnyvale
2016-09-30 09:44:00,1900.0,675.0,1.0,Open House October 1st From 10am12pm,/sby/apa/5806504239.html,sunnyvale
2016-09-30 09:41:00,1999.0,735.0,1.0,1999 1bed 1bath 735sqf Hardwood Floor,/sby/apa/5806475466.html,sunnyvale
2016-09-30 09:40:00,2650.0,679.0,1.0,Expansive Closet Space DoublePaned Windows Hot Tub,/sby/apa/5806440367.html,sunnyvale
2016-09-30 09:39:00,2800.0,1300.0,3.0,2800 3 bed 2 bayh new kitchen  Close to google,/sby/apa/5806470710.html,sunnyvale
2016-09-30 09:36:00,3150.0,694.0,1.0,NAYA is Leasing NOW,/sby/apa/5806477352.html,sunnyvale
2016-09-30 09:35:00,3150.0,694.0,1.0, This way to your Next Home... NAYA,/sby/apa/5806461962.html,sunnyvale
2016-09-30 09:30:00,3410.0,1036.0,2.0,Gorgeous  Two Bedroom Ready for Move In Resort Style Community,/sby/apa/5806463945.html,sunnyvale
2016-09-30 09:29:00,2299.0,950.0,2.0,2299 /2br 950ft2ed 1.5.bath Close to google,/sby/apa/5806473401.html,sunnyvale
2016-09-30 09:27:00,2248.0,767.0,1.0,Hurry This 1x1 wont last long Reduced price  2 weeks free,/sby/apa/5806456332.html,sunnyvale
2016-09-30 09:26:00,2750.0,920.0,2.0,When Minutes Matter Live Close To Work,/sby/apa/5806455213.html,sunnyvale
2016-09-30 09:23:00,3080.0,915.0,2.0,FREE WIFI AT POOL FITNESS CENTER  PATIO/BARBEQUE AREA,/sby/apa/5806462160.html,sunnyvale
2016-09-30 09:22:00,1960.0,,1.0,CHARMING ONE BEDROOM WITH W/D HOOK UPS,/sby/apa/5806459304.html,sunnyvale
2016-09-30 09:22:00,2942.0,1043.0,2.0,One Month Free Rent Save 2942.00,/sby/apa/5806459173.html,sunnyvale
2016-09-30 09:17:00,3609.0,1085.0,2.0,1 MONTH FREE Move In Special 2BR Home in Downtown Sunnyvale,/sby/apa/5806435082.html,sunnyvale
2016-09-30 09:07:00,2454.0,604.0,1.0,Great space one bed for lease,/sby/apa/5806415347.html,sunnyvale
2016-09-30 09:05:00,2795.0,655.0,2.0,RENT SPECIAL with deposit by Sept. 30th Great Schools,/sby/apa/5806426893.html,sunnyvale
2016-09-30 09:00:00,2190.0,940.0,2.0,Great Place for your  Pets Very Quiet No Smoking,/sby/apa/5806407834.html,sunnyvale
2016-09-30 07:58:00,2095.0,800.0,1.0,750 Off 99.00 deposit move in ready call now,/sby/apa/5806299336.html,sunnyvale
2016-09-30 07:55:00,4250.0,1837.0,4.0,Perfect family home close to Park 4 bed 2 bath 1530 Hollenbeck,/sby/apa/5775366024.html,sunnyvale
2016-09-30 07:48:00,4650.0,2100.0,4.0,Fantastic Location Great Home Easy Commute Available Now,/sby/apa/5806281495.html,sunnyvale
2016-09-30 07:39:00,2495.0,1000.0,2.0,2bed garage  Washer/Dryer central AC max occupancy of two,/sby/apa/5806266090.html,sunnyvale
2016-09-29 23:36:00,4950.0,2304.0,4.0,Spacious 2Story Sunnyvale Luxury home with Cupertino Schools,/sby/apa/5799273616.html,sunnyvale
2016-09-29 23:12:00,3400.0,1277.0,3.0,Sunnyvale SF House For rent 3400/Month,/sby/apa/5805940584.html,sunnyvale
2016-09-29 22:39:00,2040.0,800.0,1.0,1 Bedroom Apt Sunnyvale 2040,/sby/apa/5805928466.html,sunnyvale
2016-09-29 21:28:00,2835.0,,2.0,Beautiful 2br 2ba condo,/sby/apa/5805889641.html,sunnyvale
2016-09-29 21:04:00,2125.0,800.0,1.0,SubLease for 1BHK Mirmar Plaza ,/sby/apa/5805868727.html,sunnyvale
2016-09-29 20:56:00,2857.0,1000.0,2.0,See it Today Move in Tomorrow,/sby/apa/5805839964.html,sunnyvale
2016-09-29 20:50:00,2850.0,920.0,2.0,2B/2Ba Condo in Sunnyvale. Available Oct 1st,/sby/apa/5805864170.html,sunnyvale
2016-09-29 20:24:00,2338.0,565.0,1.0,Convenient Location Great Kitchen,/sby/apa/5805835647.html,sunnyvale
2016-09-29 20:19:00,2150.0,924.0,2.0,Great Location New wood floor  big upstairs unit in 4 plex,/sby/apa/5805841555.html,sunnyvale
2016-09-29 20:05:00,2449.0,720.0,1.0,Great Space Newly Renovated Huge Fenced Patio Move in Specials,/sby/apa/5805829955.html,sunnyvale
2016-09-29 19:44:00,1800.0,570.0,1.0,Sublease For Family/Bachelor,/sby/apa/5805812859.html,sunnyvale
2016-09-29 19:42:00,1100.0,,1.0,1 Bed  1 Bath Prime Location Apt near Apple hwy 280/85,/sby/apa/5805782729.html,sunnyvale
2016-09-29 19:13:00,2150.0,733.0,1.0,1 Bedroom/1 Bath Condo in Sunnyvale. Moving in ready 5 mins to Apple,/sby/apa/5805772327.html,sunnyvale
2016-09-29 19:11:00,2150.0,750.0,1.0,1 Bedroom/1 Bath Condo in Sunnyvale. Moving in ready 5 mins to Apple,/sby/apa/5805770143.html,sunnyvale
